25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25,25
25,25,25,25,25,25,25,25,9,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,9,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,10,10,10,25,25,25,25,25,25,25,25,25,25
25,25,25,10,25,25,25,10,25,25,25,25,25,25,25,25,25
25,25,25,10,25,25,25,10,25,25,25,25,25,25,25,25,25
25,25,25,25,10,10,10,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25,25
25,25,25,25,25,25,25,25,9,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,9,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,3,4,4,4,4,4,20
25,25,25,25,25,25,25,25,25,25,19,20,20,20,20,20,20
25,25,25,25,25,25,25,25,25,25,19,20,20,20,20,20,20
25,25,25,25,25,25,25,25,25,25,19,20,20,20,20,20,20
25,25,25,25,25,9,25,25,25,25,19,20,20,20,20,20,20
25,25,25,25,9,9,25,25,25,25,19,20,20,20,20,20,20
25,25,25,25,25,25,25,25,25,25,35,36,36,36,36,36,20
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
17,18,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25
17,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
17,18,25,25,25,25,25,25,25,25,9,25,25,25,25,25,25
17,18,25,25,25,25,25,25,25,25,9,25,25,25,25,25,25
17,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
33,34,25,9,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,41,41,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,41,25,25,25
25,48,49,49,49,49,50,25,25,25,25,25,25,25,41,25,25
25,64,65,65,65,65,66,25,25,25,25,25,25,25,25,25,25
25,64,81,65,65,81,66,25,25,25,25,25,25,25,25,25,25
25,80,65,86,87,65,82,25,25,25,25,25,25,25,25,25,25
25,80,65,86,87,65,82,25,25,25,25,25,25,25,25,25,25
25,64,81,65,65,81,66,25,25,25,25,25,25,25,25,25,25
25,96,97,97,97,97,98,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,9,25,25,10,10,10,25,25,25,25
25,25,25,25,25,25,25,25,25,25,10,10,10,25,25,25,25
25,25,9,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,11,11,12,13,44,44,44,44,44,44,44,44,44,44,11,11
25,11,11,28,29,44,44,44,44,44,44,44,44,44,44,11,11
25,11,44,44,44,44,44,44,44,44,44,44,44,44,44,44,11
25,11,44,44,44,44,44,44,44,44,44,44,44,12,13,44,11
25,11,44,44,12,13,44,44,44,44,44,44,44,28,29,44,11
25,11,44,44,28,29,44,44,44,12,13,44,44,44,44,44,11
11,11,44,44,44,44,44,44,44,28,29,44,44,44,44,44,11
