17,17,17,17,17,44,44,44,17,17,10,17,44,17,44,44,44
17,44,44,17,17,44,17,17,17,17,44,17,17,17,44,44,17
44,44,10,17,44,44,44,44,44,17,44,44,17,44,17,44,17
44,17,44,44,17,12,13,44,44,44,17,44,44,17,44,17,44
17,17,17,17,44,28,29,17,44,17,17,17,17,17,17,17,44
17,17,44,17,17,17,17,44,44,17,17,17,44,44,17,44,17
44,44,44,17,17,17,44,44,17,44,44,44,17,44,44,44,17
17,44,44,44,17,17,17,17,44,44,17,17,17,17,44,44,44
17,44,17,44,17,17,17,17,17,17,17,44,17,44,17,44,44
44,17,17,44,17,17,44,44,44,17,44,44,17,17,17,44,17
17,17,44,44,17,17,44,44,17,44,44,44,44,10,10,44,44
17,17,17,17,17,10,17,44,17,17,44,44,44,17,44,17,44
44,44,17,44,17,44,44,17,17,44,17,17,44,44,17,17,17
17,44,44,44,44,44,44,17,17,17,44,17,17,17,17,44,17
44,17,44,17,44,44,17,17,17,17,44,44,17,44,17,44,44
17,17,17,17,17,44,44,44,44,17,44,44,44,17,44,17,44
44,17,17,17,17,44,17,44,44,44,17,10,44,17,17,44,44
17,17,17,44,17,17,44,17,44,44,17,44,44,17,17,17,17
44,44,44,17,17,44,44,44,17,44,17,17,44,17,17,44,17
44,17,44,17,44,44,17,17,17,44,44,17,17,44,17,44,44
44,17,17,44,44,17,17,17,44,17,44,44,17,17,17,17,44
17,17,17,17,17,44,44,44,17,44,44,44,17,17,44,17,17
44,17,17,17,17,44,44,17,17,44,44,44,17,17,44,17,44
17,17,44,17,17,17,17,17,17,44,44,44,17,44,17,17,44
17,44,44,44,17,44,17,44,44,44,44,17,17,44,44,17,17
17,44,44,17,17,17,17,17,44,44,17,17,44,44,17,44,17
17,44,17,44,44,44,44,17,17,17,44,17,44,17,44,17,44
17,44,17,17,44,17,17,44,17,17,44,44,44,17,17,17,44
17,17,17,44,17,17,17,17,44,44,17,44,17,44,44,17,17
17,44,17,17,44,17,17,44,44,44,44,17,17,44,44,17,17
17,17,44,44,17,17,17,44,44,17,17,44,17,17,17,44,17
44,44,44,44,17,44,17,44,44,44,44,44,17,17,44,44,44
17,17,17,17,44,44,17,17,44,17,44,44,44,17,44,44,44
44,44,17,17,44,44,17,17,17,44,44,17,44,44,44,17,44
44,44,17,17,17,44,17,17,17,44,17,17,44,44,17,44,44
44,44,44,17,17,44,44,44,17,44,17,44,44,17,44,44,44
17,17,44,17,17,44,44,44,44,17,44,17,44,44,44,17,44
17,44,17,44,44,17,44,17,44,44,17,44,17,44,44,44,17
44,44,17,44,17,44,44,44,17,44,17,17,44,44,44,17,44
44,44,12,13,12,13,44,44,17,44,17,17,44,17,17,17,17
17,44,28,29,28,29,17,17,44,44,44,17,17,17,44,17,44
44,44,44,17,17,17,17,44,17,44,44,17,17,17,17,44,17
17,17,44,17,17,44,44,17,44,44,44,44,44,44,17,44,17
44,44,44,17,44,17,17,17,17,17,17,44,44,44,44,17,44
44,44,44,17,17,17,44,44,17,17,17,17,44,44,17,44,44
17,44,44,44,17,17,17,44,44,17,44,17,17,17,17,17,44
44,17,44,17,44,17,44,44,17,44,44,44,44,44,44,17,17
17,44,17,17,44,17,44,17,44,17,17,44,44,44,17,44,44
44,44,17,17,44,44,44,17,17,44,17,17,44,17,44,17,17
17,17,17,44,44,44,44,17,17,17,17,44,17,44,44,17,44
17,44,44,17,11,44,44,44,44,17,44,17,44,44,17,44,17
17,17,44,44,11,17,17,17,17,44,44,17,44,44,44,44,44
44,44,44,17,11,11,44,17,17,44,44,44,17,44,17,17,17
44,44,44,17,44,17,17,17,44,17,17,44,44,17,44,44,17
17,17,44,17,44,17,17,17,17,17,44,17,17,17,44,17,44
17,17,17,17,44,44,17,44,17,17,17,44,12,13,17,17,17
17,44,17,44,17,17,44,17,17,44,44,44,28,29,17,17,17
17,44,17,17,17,44,17,44,44,44,17,17,17,17,17,17,44
17,17,44,17,44,44,44,17,44,17,44,17,44,17,44,17,44
17,17,17,44,44,44,17,44,17,44,44,44,17,17,17,44,17
44,17,17,44,17,17,44,44,44,44,44,17,44,17,17,44,44
17,44,44,44,44,17,17,17,17,17,44,17,17,17,44,17,17
17,44,17,17,44,17,17,44,44,44,44,44,17,17,44,44,44
44,17,17,17,17,44,17,17,17,44,17,17,17,17,44,44,44
17,17,44,44,44,17,17,44,44,44,44,44,44,44,44,17,17
17,44,44,12,13,17,44,17,44,17,44,44,17,44,44,44,17
17,17,44,28,29,17,17,44,17,44,17,17,17,17,17,44,44
17,17,44,44,44,44,44,17,17,17,17,44,44,44,44,44,44
17,17,44,44,44,44,44,17,17,17,44,17,44,17,17,44,17
17,17,44,17,44,17,17,17,44,44,44,44,44,17,44,17,44
