33,33,33,34,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,39,40
23,23,23,23,23,23,23,23,23,23,23,23,23,39,40,25,25
23,23,23,23,23,23,39,39,23,39,39,39,40,25,25,25,115
23,23,23,23,23,40,25,25,25,25,25,25,25,114,115,115,114
23,39,39,40,25,25,25,25,25,25,25,114,114,115,114,114,114
112,25,25,25,25,25,25,25,25,114,115,114,114,116,117,114,114
112,127,25,25,25,25,114,116,116,116,114,116,114,115,115,114,114
112,113,112,112,114,116,114,115,114,112,116,116,113,112,113,113,112
112,114,112,112,112,113,113,113,114,112,112,112,114,117,115,112,112
112,120,122,112,115,112,112,114,112,112,114,113,112,112,112,112,112
112,136,138,112,112,116,113,114,112,114,114,113,112,112,113,112,112
112,136,137,121,121,121,122,112,113,112,112,112,112,112,112,113,114
120,137,137,137,137,153,154,112,112,117,112,112,112,112,112,112,116
137,137,137,137,154,112,112,112,117,112,112,113,112,113,113,112,113
153,153,153,154,112,112,112,114,112,112,113,112,116,112,114,113,114
115,114,112,112,112,112,113,114,112,112,116,112,114,114,113,113,112
112,112,112,112,112,116,113,116,112,112,116,112,112,112,112,114,114
112,112,112,112,112,115,112,112,114,113,112,115,112,113,113,113,112
151,113,112,112,112,114,112,112,112,112,115,115,113,151,112,112,115
151,112,112,112,112,112,112,112,115,112,112,115,112,151,112,112,113
151,151,151,116,112,112,112,112,112,113,112,112,151,151,151,151,151
151,151,151,151,114,112,112,116,112,112,112,112,151,151,151,151,151
151,151,151,151,114,114,112,116,112,113,115,112,151,151,151,151,151
151,151,151,115,116,115,112,112,112,113,112,115,112,112,151,151,151
112,112,112,112,113,112,114,116,114,114,116,112,113,112,112,112,112
112,113,113,112,112,115,112,112,115,112,114,112,112,115,112,112,112
112,112,112,116,112,112,112,113,112,116,113,116,114,112,114,117,112
116,113,112,112,112,112,115,114,112,112,116,112,112,114,112,113,114
112,112,112,113,112,115,113,113,114,112,112,112,113,112,112,112,113
114,112,112,113,112,112,112,112,114,112,112,112,112,112,112,114,112
114,112,112,112,115,112,112,116,112,112,112,116,114,112,113,114,112
112,112,112,113,112,112,115,112,112,112,112,112,113,116,112,113,112
133,133,133,134,112,112,112,114,116,113,112,112,112,113,113,113,112
133,133,133,134,116,116,114,114,116,112,112,112,112,112,112,112,112
112,112,114,116,112,112,115,112,112,112,113,112,114,113,112,112,112
112,112,112,113,112,112,114,112,115,112,112,113,112,114,113,114,113
112,112,112,112,115,113,113,113,112,112,112,115,114,112,112,112,112
115,112,112,112,113,112,116,114,113,114,114,114,112,112,113,112,112
112,113,114,112,113,112,112,112,112,112,112,112,112,114,114,114,112
112,112,113,112,112,112,114,112,113,112,115,112,112,112,112,112,114
113,112,112,112,116,112,112,117,112,114,113,114,112,113,112,112,112
112,112,112,113,113,112,112,112,115,112,114,116,114,114,112,113,114
112,112,114,112,112,112,112,113,112,114,112,114,112,116,112,112,114
113,113,112,112,116,115,112,112,116,115,112,116,112,112,112,118,112
112,113,112,112,112,112,115,112,112,114,114,112,112,112,112,112,112
112,112,113,112,113,113,116,112,112,112,112,112,112,113,112,112,112
112,112,112,113,117,112,112,112,112,113,112,112,112,113,112,112,115
112,112,112,114,112,112,114,113,112,117,115,112,114,116,112,112,112
112,112,114,112,113,112,112,112,116,116,114,112,115,113,112,114,114
105,112,112,112,113,114,112,112,113,114,112,112,112,113,115,115,113
112,113,116,113,112,112,112,112,112,112,114,112,112,112,112,112,115
116,116,114,112,112,112,112,112,115,115,112,113,112,112,114,116,112
137,122,122,114,112,113,113,112,112,112,112,113,112,113,114,120,121
137,137,137,121,122,112,114,112,112,113,112,113,116,120,121,137,137
137,137,137,137,137,122,116,112,114,112,112,120,121,137,137,137,137
137,137,137,137,137,137,121,121,121,121,121,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
