112,112,112,113,112,112,114,112,115,112,112,113,112,114,113,114,113
112,112,112,112,115,113,113,113,112,112,112,115,114,112,112,112,112
115,112,112,112,113,112,116,114,113,114,114,114,112,112,113,112,112
112,113,114,112,113,112,112,112,112,112,112,112,112,114,114,114,112
112,112,113,112,112,112,114,112,113,112,115,112,112,112,112,112,114
113,112,112,112,116,112,112,117,112,114,113,114,112,113,112,112,112
112,112,112,113,113,112,112,112,115,112,114,116,114,114,112,113,114
112,112,114,112,112,112,112,113,112,114,112,114,112,116,112,112,114
113,113,112,112,116,115,112,112,116,115,112,116,112,112,112,118,112
112,113,112,112,112,112,115,112,112,114,114,112,115,112,112,112,112
112,112,113,112,113,113,116,112,112,112,112,114,115,112,112,112,112
112,115,115,112,112,112,112,112,112,112,112,112,112,112,112,112,116
112,112,112,112,112,114,112,112,112,112,113,115,114,114,112,112,114
113,114,112,113,112,114,113,112,112,112,112,115,113,112,112,112,112
131,131,129,112,112,113,114,113,112,112,113,115,112,115,112,117,114
112,115,130,112,112,112,114,113,112,112,116,114,114,112,112,112,112
131,131,135,116,113,112,114,112,112,113,116,112,112,112,112,114,112
114,115,112,112,112,113,112,112,114,112,112,112,112,115,114,112,112
113,112,112,114,112,112,112,114,116,112,112,115,112,112,112,112,112
112,118,112,112,114,114,116,113,113,113,112,113,112,113,114,112,112
112,116,112,112,112,115,112,114,112,112,116,112,116,112,112,117,114
112,112,114,112,112,114,112,112,112,112,113,112,115,115,114,114,113
113,114,113,112,112,114,112,114,114,112,115,116,112,116,112,112,112
112,112,112,112,112,112,114,112,114,112,112,112,112,112,112,115,114
112,112,115,112,112,114,114,112,112,112,112,112,115,112,114,112,112
115,114,112,113,112,114,112,112,112,112,112,116,112,112,112,112,113
112,112,112,112,112,114,112,112,112,115,113,112,112,115,113,112,112
112,117,112,112,112,112,114,114,112,112,113,112,112,115,115,114,114
115,115,112,112,114,112,112,112,112,112,112,114,112,114,112,112,114
112,112,113,112,112,115,112,112,112,112,112,112,112,112,112,112,115
116,112,116,113,112,112,120,121,121,121,122,112,113,113,113,112,114
